ID,DB,Dataset_ID,Table_Name,Short_Name,Long_Name,Unit,Temporal_Res_ID,Spatial_Res_ID,Temporal_Coverage_Begin,Temporal_Coverage_End,Lat_Coverage_Begin,Lat_Coverage_End,Lon_Coverage_Begin,Lon_Coverage_End,Grid_Mapping,Make_ID,Sensor_ID,Process_ID,Study_Domain_ID,Comment,Visualize,Data_Type
1268,Opedia,91,tblDarwin_Ecosystem,CHL,Total Chl Concentration,mg Chl/m^3,9,2,1993-12-31,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1269,Opedia,91,tblDarwin_Ecosystem,primary_production,Primary Production full depth integral,mmol C/m^2/s,9,2,1993-12-31,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1270,Opedia,92,tblDarwin_Nutrient,FeT,FeT concentration ,mmol Fe,9,2,1994-01-03,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1271,Opedia,92,tblDarwin_Nutrient,PO4,PO4 concentration ,mmol PO4,9,2,1994-01-03,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1272,Opedia,92,tblDarwin_Nutrient,DIN,DIN concentration ,mmol DIN,9,2,1994-01-03,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1273,Opedia,92,tblDarwin_Nutrient,SiO2,SiO2 concentration ,mmol Si,9,2,1994-01-03,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1274,Opedia,92,tblDarwin_Nutrient,O2,O2 concentration ,mmol O2,9,2,1994-01-03,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1275,Opedia,93,tblDarwin_Ocean_Color,irradiance_reflectance_waveband_3,Irradiance Reflectance for Waveband 3,,9,2,1993-12-31,2011-12-12,-90,90,-180,180,CRS,2,3,2,4,,True,float
1276,Opedia,93,tblDarwin_Ocean_Color,irradiance_reflectance_waveband_7,Irradiance Reflectance for Waveband 7,,9,2,1993-12-31,2011-12-12,-90,90,-180,180,CRS,2,3,2,4,,True,float
1277,Opedia,94,tblDarwin_Phytoplankton,diatom,Total Diatom Concentration,mmol C/m^3,9,2,1993-12-31,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1278,Opedia,94,tblDarwin_Phytoplankton,coccolithophore,Total Coccolithophore Concentration,mmol C/m^3,9,2,1993-12-31,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1279,Opedia,94,tblDarwin_Phytoplankton,mixotrophic_dinoflagellate,Total Mixotrophic dinoflagellate concentration,mmol C/m^3,9,2,1993-12-31,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1280,Opedia,94,tblDarwin_Phytoplankton,picoeukaryote,Total Pico-Eukaryote Concentration,mmol C/m^3,9,2,1993-12-31,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1281,Opedia,94,tblDarwin_Phytoplankton,picoprokaryote,Total Pico-Prokaryote Concentration,mmol C/m^3,9,2,1993-12-31,2015-12-30,-90,90,-180,180,CRS,2,3,2,4,,True,float
1307,Opedia,96,tblMesoscale_Eddy,eddy_age,Eddy age,day,3,1,1993-01-01,2018-01-18,-77.32219696044922,79.77729797363281,-179.99966430664062,180.0,,1,1,2,1,,True,int
1308,Opedia,96,tblMesoscale_Eddy,eddy_polarity,Eddy polarity,,3,1,1993-01-01,2018-01-18,-77.32219696044922,79.77729797363281,-179.99966430664062,180.0,,1,1,2,1,,True,int
1309,Opedia,96,tblMesoscale_Eddy,eddy_radius,Eddy radius,km,3,1,1993-01-01,2018-01-18,-77.32219696044922,79.77729797363281,-179.99966430664062,180.0,,1,1,2,1,,True,float
1310,Opedia,96,tblMesoscale_Eddy,eddy_A,Eddy amplitude,m,3,1,1993-01-01,2018-01-18,-77.32219696044922,79.77729797363281,-179.99966430664062,180.0,,1,1,2,1,,True,float
1311,Opedia,96,tblMesoscale_Eddy,eddy_U,Maximum circum-average speed within the eddy,cm/s,3,1,1993-01-01,2018-01-18,-77.32219696044922,79.77729797363281,-179.99966430664062,180.0,,1,1,2,1,,True,float
1342,Opedia,97,tblGLODAP,pressure,Sampling Pressure,dbar,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1343,Opedia,97,tblGLODAP,temperature,Temperature,C,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1344,Opedia,97,tblGLODAP,theta_potential_temperature,Potential Temperature,C,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1345,Opedia,97,tblGLODAP,salinity,Salinity,PSU,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1346,Opedia,97,tblGLODAP,sigma0_potential_density,Potential Density Anomaly,kg/m^3,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1347,Opedia,97,tblGLODAP,sigma1_potential_density_ref_1000_dbar,"Potential Density Anomaly, ref 1000dbar",kg/m^3,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1348,Opedia,97,tblGLODAP,sigma2_potential_density_ref_2000_dbar,"Potential Density Anomaly, ref 1000dbar",kg/m^3,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1349,Opedia,97,tblGLODAP,sigma3_potential_density_ref_3000_dbar,"Potential Density Anomaly, ref 1000dbar",kg/m^3,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1350,Opedia,97,tblGLODAP,sigma4_potential_density_ref_4000_dbar,"Potential Density Anomaly, ref 1000dbar",kg/m^3,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1351,Opedia,97,tblGLODAP,gamma_neutral_density,Neutral Density Anomaly,kg/m^3,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1352,Opedia,97,tblGLODAP,oxygen,Oxygen,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1353,Opedia,97,tblGLODAP,aou,Apparent Oxygen Utilization,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1354,Opedia,97,tblGLODAP,nitrate,Nitrate,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1355,Opedia,97,tblGLODAP,nitrite,Nitrite,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1356,Opedia,97,tblGLODAP,silicate,Silicate,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1357,Opedia,97,tblGLODAP,phosphate,Phosphate,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1358,Opedia,97,tblGLODAP,tco2,TCO2,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1359,Opedia,97,tblGLODAP,talk,Talk,µmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1360,Opedia,97,tblGLODAP,phts25p0_pH_25C_0dbar,"pH at total scale, 25C and 0 dbar of pressure",,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1361,Opedia,97,tblGLODAP,phtsinsitutp_pH_insitu,"pH at total scale, in situ temperature and pressure",,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1362,Opedia,97,tblGLODAP,cfc11,CFC-11,pmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1363,Opedia,97,tblGLODAP,pcfc11,PCFC-11,ppt,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1364,Opedia,97,tblGLODAP,cfc12,CFC-12,pmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1365,Opedia,97,tblGLODAP,pcfc12,PCFC-12,ppt,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1366,Opedia,97,tblGLODAP,cfc113,CFC-13,pmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1367,Opedia,97,tblGLODAP,pcfc113,PCFC-13,ppt,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1368,Opedia,97,tblGLODAP,ccl4,CCL4,pmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1369,Opedia,97,tblGLODAP,pccl4,pCCL4,ppt,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1370,Opedia,97,tblGLODAP,sf6,SF6,fmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1371,Opedia,97,tblGLODAP,psf6,pSF6,ppt,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1372,Opedia,97,tblGLODAP,c13,C13,‰,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1373,Opedia,97,tblGLODAP,c14,C14,‰,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1374,Opedia,97,tblGLODAP,c14err,C13 Counting Error,‰,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1375,Opedia,97,tblGLODAP,h3,H3 ,TU,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1376,Opedia,97,tblGLODAP,h3err,H3 Counting Error,TU,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1377,Opedia,97,tblGLODAP,he3,He3,%,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1378,Opedia,97,tblGLODAP,he3err,He3 Counting Error,%,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1379,Opedia,97,tblGLODAP,he,He,nmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1380,Opedia,97,tblGLODAP,heerr,He Counting Error,nmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1381,Opedia,97,tblGLODAP,neon,Ne,nmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1382,Opedia,97,tblGLODAP,neonerr,Ne Counting Error,nmol/kg,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1383,Opedia,97,tblGLODAP,o18,Delta O18,‰,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1384,Opedia,97,tblGLODAP,toc,Total Organic Carbon,µmol L -1 c,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1385,Opedia,97,tblGLODAP,doc,Dissolved Organic Carbon,µmol L -1 c,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1386,Opedia,97,tblGLODAP,don,Dissolved Organic Nitrogen,µmol L -1 c,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1387,Opedia,97,tblGLODAP,tdn,Total Dissolved Nitrogen,µmol L -1 c,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1388,Opedia,97,tblGLODAP,chla,Chlorophyll a,µg kg -1 c,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,True,float
1389,Opedia,97,tblGLODAP,cruise_expocode,Expocode – Expedition Code for NODC,,7,1,1972-07-24,2017-02-22,-78.638,90.0,-180.0,180.0,,1,2,2,3,,False,float
1390,Opedia,99,tblFalkor_2018,Station,Station Number,#,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,0,,False,smallint
1391,Opedia,99,tblFalkor_2018,Cast,Cast Number,#,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,0,,False,smallint
1392,Opedia,99,tblFalkor_2018,RosPos,Rosette Position,#,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,0,,False,smallint
1394,Opedia,99,tblFalkor_2018,CTD_Salinity,CTD Salinity, PSS-78,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,1,,True,float
1398,Opedia,99,tblFalkor_2018,Potential_Density,CTD Potential Density,kg/m^3,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,1,,True,float
1399,Opedia,99,tblFalkor_2018,Bottle_Oxygen,Bottle Dissolved Oxygen,umol/kg,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,3,,True,float
1403,Opedia,99,tblFalkor_2018,PO4,Phosphate, umol/kg,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1404,Opedia,99,tblFalkor_2018,NO3_NO2,Nitrate plus Nitrite, umol/kg,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1408,Opedia,99,tblFalkor_2018,PC,Particulate Carbon, umol/kg,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1409,Opedia,99,tblFalkor_2018,PN,Particulate Nitrogen, umol/kg,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1410,Opedia,99,tblFalkor_2018,PP,Particulate Phosphorus, nmol/kg,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1412,Opedia,99,tblFalkor_2018,Chlorophyll,Fluorometric Chlorophyll,ug/l,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1413,Opedia,99,tblFalkor_2018,Pheopigment,Pheopigment Abundance,ug/l,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1414,Opedia,99,tblFalkor_2018,Heterotrophic_Bacteria,Heterotrophic Bacteria Abundance,# * 10^5/ml,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1415,Opedia,99,tblFalkor_2018,Prochlorococcus,Prochlorococcus Abundance,# * 10^5/ml,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1416,Opedia,99,tblFalkor_2018,Synechococcus,Synechococcus Abundance,# * 10^5/ml,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1417,Opedia,99,tblFalkor_2018,Eukaryotes,Eukaryotes Abundance,# * 10^5/ml,7,1,2018-03-12,2018-04-09,21.353,24.615,-160.882,-155.091,,1,2,2,4,,True,float
1530,Opedia,104,tblHOT_LAVA,Station,Station Number,#,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,0,,False,smallint
1531,Opedia,104,tblHOT_LAVA,Cast,Cast Number,#,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,0,,False,smallint
1532,Opedia,104,tblHOT_LAVA,RosPos,Rosette Position,#,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,0,,False,smallint
1534,Opedia,104,tblHOT_LAVA,CTD_Salinity,CTD Salinity, PSS-78,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,1,,True,float
1538,Opedia,104,tblHOT_LAVA,Potential_Density,CTD Potential Density,kg/m^3,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,1,,True,float
1539,Opedia,104,tblHOT_LAVA,Bottle_Oxygen,Bottle Dissolved Oxygen,umol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,3,,True,float
1540,Opedia,104,tblHOT_LAVA,DIC,Dissolved Inorganic Carbon,umol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1541,Opedia,104,tblHOT_LAVA,Alkalinity,Titration Alkalinity,ueq/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1542,Opedia,104,tblHOT_LAVA,pH,pH,,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,reported on the Total Scale,True,float
1543,Opedia,104,tblHOT_LAVA,PO4,Phosphate, umol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1544,Opedia,104,tblHOT_LAVA,NO3_NO2,Nitrate plus Nitrite, umol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1545,Opedia,104,tblHOT_LAVA,SiO4,Silicate, umol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1548,Opedia,104,tblHOT_LAVA,PC,Particulate Carbon, umol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1549,Opedia,104,tblHOT_LAVA,PN,Particulate Nitrogen, umol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1550,Opedia,104,tblHOT_LAVA,PP,Particulate Phosphorus, nmol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1551,Opedia,104,tblHOT_LAVA,Psi,Particulate Silica, nmol/kg,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1552,Opedia,104,tblHOT_LAVA,Chlorophyll,Fluorometric Chlorophyll,ug/l,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1553,Opedia,104,tblHOT_LAVA,Pheopigment,Pheopigment,ug/l,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1554,Opedia,104,tblHOT_LAVA,Heterotrophic_Bacteria,Heterotrophic Bacteria,# * 10^5/ml,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1555,Opedia,104,tblHOT_LAVA,Prochlorococcus,Prochlorococcus,# * 10^5/ml,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1556,Opedia,104,tblHOT_LAVA,Synechococcus,Synechococcus,# * 10^5/ml,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1557,Opedia,104,tblHOT_LAVA,Eukaryotes,Eukaryotes,# * 10^5/ml,7,1,2018-07-14,2018-07-15,18.695,19.45,-154.822,-154.498,,1,2,2,4,,True,float
1558,Opedia,106,tblKM1709_mesoscope,Station,Station Number,#,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,0,,False,smallint
1559,Opedia,106,tblKM1709_mesoscope,Cast,Cast Number,#,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,0,,False,smallint
1560,Opedia,106,tblKM1709_mesoscope,RosPos,Rosette Position,#,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,0,,False,smallint
1562,Opedia,106,tblKM1709_mesoscope,CTD_Salinity,CTD Salinity, PSS-78,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,1,,True,float
1566,Opedia,106,tblKM1709_mesoscope,Potential_Density,CTD Potential Density,kg/m^3,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,1,,True,float
1567,Opedia,106,tblKM1709_mesoscope,Bottle_Oxygen,Bottle Dissolved Oxygen,umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,3,,True,float
1568,Opedia,106,tblKM1709_mesoscope,DIC,Dissolved Inorganic Carbon,umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1569,Opedia,106,tblKM1709_mesoscope,Alkalinity,Titration Alkalinity,ueq/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1570,Opedia,106,tblKM1709_mesoscope,pH,pH,,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,reported on the Total Scale,True,float
1571,Opedia,106,tblKM1709_mesoscope,PO4,Phosphate, umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1572,Opedia,106,tblKM1709_mesoscope,NO3_NO2,Nitrate plus Nitrite, umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1574,Opedia,106,tblKM1709_mesoscope,LLN,Low-level Nitrogen, umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1575,Opedia,106,tblKM1709_mesoscope,LLP,Low-level Phosphorus, umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1576,Opedia,106,tblKM1709_mesoscope,PC,Particulate Carbon, umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1577,Opedia,106,tblKM1709_mesoscope,PN,Particulate Nitrogen, umol/kg,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1580,Opedia,106,tblKM1709_mesoscope,Chlorophyll,Fluorometric Chlorophyll,ug/l,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1581,Opedia,106,tblKM1709_mesoscope,Pheopigment,Pheopigment,ug/l,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1582,Opedia,106,tblKM1709_mesoscope,Heterotrophic_Bacteria,Heterotrophic Bacteria,# * 10^5/ml,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1583,Opedia,106,tblKM1709_mesoscope,Prochlorococcus,Prochlorococcus,# * 10^5/ml,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1584,Opedia,106,tblKM1709_mesoscope,Synechococcus,Synechococcus,# * 10^5/ml,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1585,Opedia,106,tblKM1709_mesoscope,Eukaryotes,Eukaryotes,# * 10^5/ml,7,1,2017-06-26,2017-07-12,21.19,27.951999999999998,-158.918,-157.284,,1,2,2,4,,True,float
1614,Opedia,108,tblSCOPE_HOT_metagenomics,sample_name,Unique sample name,,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,0,,False,nchar
1615,Opedia,108,tblSCOPE_HOT_metagenomics,HOT_cruise_number,HOT cruise number,,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,0,,False,smallint
1616,Opedia,108,tblSCOPE_HOT_metagenomics,cruise_name,Cruise Name,,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,0,,False,nchar
1617,Opedia,108,tblSCOPE_HOT_metagenomics,station,Station Number,#,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,0,,False,smallint
1618,Opedia,108,tblSCOPE_HOT_metagenomics,cast,Cast Number,#,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,0,,False,smallint
1619,Opedia,108,tblSCOPE_HOT_metagenomics,BottleID,Rosette Bottle identification,#,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,0,,False,bigint
1620,Opedia,108,tblSCOPE_HOT_metagenomics,filter_max,Filter Max,µm,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,3,,False,float
1621,Opedia,108,tblSCOPE_HOT_metagenomics,filter_min,Filter Min,µm,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,3,,False,float
1622,Opedia,108,tblSCOPE_HOT_metagenomics,filter_type,filter_type,,7,1,2010-08-07,2011-12-20,22.75,22.75,158.0,158.0,,1,2,2,3,,False,nchar
